step,time,action,vETH,vNFT,fees,userid,oracle_price
76683983,1680543586,swap,0.0,0.0489685029385387,0.003,0x12792eb7331dcc0ea9a2e29a8e12e41fe1c22304,60.12939624997376
76688897,1680544811,swap,0.0,0.000281829409364,0.0,0x8bca9f3016a33b1e34135d5f536e46ed541f1a28,60.12939624997376
76692243,1680545649,swap,2.559227824395614,0.0,0.003,0xbc1159fcaa1ac43e9a12d3f9e3fbe32b9a676701,60.12939624997376
76695581,1680546485,swap,0.0,0.0833565518802199,0.003,0xe6ccd784b83c955acdff7cbdb04274999654f2cc,60.12939624997376
76700166,1680547630,swap,22.913267436122357,0.0,0.003,0x84957e6c9f6ccfed9c35c850c3903732ed90858a,60.12939624997376
76700475,1680547709,swap,0.0,0.0162213123002029,0.001,0x4ba065b10d9f3e4960a53efa882a940fd3999a73,60.12939624997376
76700670,1680547758,swap,0.0,0.081199097365879,0.003,0x4ba065b10d9f3e4960a53efa882a940fd3999a73,60.12939624997376
76711744,1680550537,swap,2.13550156,0.0,0.003,0x5e27a2447b4f19064f0014d3de3bb0777f7b84c9,60.12939624997376
76715353,1680551456,swap,0.0,0.1143145689139729,0.003,0xc2f094439cd1fc45af3e8a679984927abab0d3d9,60.12939624997376
76718749,1680552316,swap,0.0,0.0097724472249285,0.003,0xf0f76d69382191f08cd2f7d77c3d05def740a3c9,60.12939624997376
76723933,1680553606,swap,0.0,0.0346990421763025,0.003,0x5e27a2447b4f19064f0014d3de3bb0777f7b84c9,60.12939624997376
76731905,1680555612,swap,0.0,0.0044501468694453,0.0,0x74725834fafd09e55e8f5b2e6685f376b7d5ccf1,60.12939624997376
76737565,1680557035,swap,8.497423464073973,0.0,0.003,0x4ba065b10d9f3e4960a53efa882a940fd3999a73,60.12939624997376
76746181,1680559259,swap,7.043496219649803,0.0,0.003,0xc2f094439cd1fc45af3e8a679984927abab0d3d9,60.12939624997376
76747478,1680559600,swap,0.247,0.0,0.01,0x560a2edd994f2ba4883cdf8e0d164558d8c803ac,60.12939624997376
76749085,1680560023,swap,0.0,0.0486474465799087,0.001,0x32f130d2e8f0561d292cfd90ce505fb063e303c8,60.12939624997376
76756310,1680561902,swap,0.0,0.0324624489396749,0.003,0x79d899379844d35a1a1f5d51d3185dd821f44dc1,60.12939624997376
76770630,1680565807,swap,0.0,0.025987732526625,0.003,0xe0c5c8c0247113a2af9932b5b6266ce1c45e2d72,60.12939624997376
76772906,1680566415,swap,0.0,1.1611656798242e-05,0.0,0x89a23f067054fcec705e64d4f4aac36ff0db6b2c,60.12939624997376
76786502,1680570006,swap,0.0,0.0399908350617419,0.0,0x1297ad486549a430d59d9d5f99ed7c216b6e77dd,60.12939624997376
76790614,1680571091,swap,3.643185470869004,0.0,0.003,0x3102635545d8f2f66539b06f4d5d29814a4f1019,60.12939624997376
76794279,1680572052,swap,0.0,0.0129939537908903,0.003,0xe0c5c8c0247113a2af9932b5b6266ce1c45e2d72,60.12939624997376
76800312,1680573623,swap,0.0,0.0325021814092463,0.003,0xd7454dc7b77145a8c6eacb630555d50651dcd8af,60.12939624997376
76810314,1680576218,swap,0.0,0.0499549288038138,0.003,0xbc1159fcaa1ac43e9a12d3f9e3fbe32b9a676701,60.12939624997376
76828406,1680580813,swap,0.0,0.0001095408089294,0.0,0xe71775afbe475bd88d44e27f4bf1f94118e33e6d,60.1295571470676
76828658,1680580876,swap,0.1504550982036473,0.0,0.003,0x6b630858d23a9d040aef6b712a90cc0e09c726dd,60.1295571470676
76844079,1680584859,swap,0.6005119468129271,0.0,0.003,0xf0f76d69382191f08cd2f7d77c3d05def740a3c9,60.1295571470676
76866796,1680590659,swap,2.0,0.0,0.003,0x065510d9e4baf87e13d50be8d656c6cfe57ce1bf,60.1295571470676
76866832,1680590668,swap,0.0,0.0325309571388831,0.003,0x065510d9e4baf87e13d50be8d656c6cfe57ce1bf,60.1295571470676
76867098,1680590735,swap,0.0,0.0123682556489555,0.003,0x93a692fe5477902c3cf5f6997c1cf59a3712ced4,60.1295571470676
76867669,1680590877,swap,0.0,0.0325651407032093,0.003,0x065510d9e4baf87e13d50be8d656c6cfe57ce1bf,60.1295571470676
76871287,1680591788,swap,4.01160015898186,0.0,0.003,0x79d899379844d35a1a1f5d51d3185dd821f44dc1,60.1295571470676
76871372,1680591810,swap,0.0,0.0325402210118245,0.003,0x79d899379844d35a1a1f5d51d3185dd821f44dc1,60.1295571470676
76871523,1680591848,swap,0.0,0.0162793997027157,0.003,0x79d899379844d35a1a1f5d51d3185dd821f44dc1,60.1295571470676
76889542,1680596390,swap,1.35,0.0,0.003,0x3af30125b7a81c23bd3608645c354cd02223224d,60.1295571470676
76892072,1680597024,swap,0.0,0.0362252846071861,0.003,0xe6ccd784b83c955acdff7cbdb04274999654f2cc,60.1295571470676
76892331,1680597090,swap,0.0,0.0370710756265833,0.003,0xe6ccd784b83c955acdff7cbdb04274999654f2cc,60.1295571470676
76898320,1680598595,swap,0.0,0.0219757260908685,0.003,0x3af30125b7a81c23bd3608645c354cd02223224d,60.1295571470676
76899257,1680598832,swap,0.0,0.0130503151593454,0.003,0xf0f76d69382191f08cd2f7d77c3d05def740a3c9,60.1295571470676
76902646,1680599678,swap,3.00172636728781,0.0,0.003,0x42024cf9c83e60266b9512cca8919837cb7a318c,60.1295571470676
76917743,1680603439,swap,1.9990220258816025,0.0,0.003,0x065510d9e4baf87e13d50be8d656c6cfe57ce1bf,60.1295571470676
76919597,1680603899,swap,0.0,0.0488809244387591,0.003,0xd31d839a569caa378b94e78fb2ea050ca2c2239b,60.1295571470676
76924169,1680605043,swap,0.5,0.0,0.003,0xb42573ddb86b68429c8f791ed0f2b79d2ca95588,60.1295571470676
76924419,1680605107,swap,2.996806188708013,0.0,0.003,0x79d899379844d35a1a1f5d51d3185dd821f44dc1,60.1295571470676
76924530,1680605135,swap,0.0,0.0488716793777679,0.003,0x79d899379844d35a1a1f5d51d3185dd821f44dc1,60.1295571470676
76926504,1680605630,swap,0.0,0.0815769949541877,0.003,0x740d5718a79a8559feee8b00922f8cd773a81d84,60.1295571470676
76928735,1680606188,swap,0.799237361680976,0.0,0.003,0xf0f76d69382191f08cd2f7d77c3d05def740a3c9,60.1295571470676
76942556,1680609636,swap,1.6649073,0.0,0.003,0x5e27a2447b4f19064f0014d3de3bb0777f7b84c9,60.1295571470676
76946472,1680610614,swap,0.0,0.0032559087402847,0.002999999999999997,0xec384ba93a7cc38c9025b2d8028003c645eabe58,60.1295571470676
76947847,1680610957,swap,0.0,0.0271726102602568,0.003,0x5e27a2447b4f19064f0014d3de3bb0777f7b84c9,60.1295571470676
76948342,1680611082,swap,0.0,0.0465578465928545,0.003,0x12792eb7331dcc0ea9a2e29a8e12e41fe1c22304,60.1295571470676
76948463,1680611112,swap,0.0,0.0327914589862362,0.003,0x52beaf46d98a6caa234d5d6fd3870fd8a7727b74,60.1295571470676
76950562,1680611633,swap,0.0,0.17743719383678,0.003,0x2e2ef98ee1db2e7e4e45a07b4e7fb46dfc7b8268,60.1295571470676
76954478,1680612605,swap,1.600748949710331,0.0,0.003,0x7663697900dd93a6d4722bc150d8e3a03c7b4866,60.1295571470676
76959006,1680613728,swap,4.775939374186211,0.0,0.003,0xe6ccd784b83c955acdff7cbdb04274999654f2cc,60.1295571470676
76969023,1680616213,swap,2.9843593965523287,0.0,0.003,0x79d899379844d35a1a1f5d51d3185dd821f44dc1,60.1295571470676
76969026,1680616214,swap,10.863885747456658,0.0,0.003,0x2e2ef98ee1db2e7e4e45a07b4e7fb46dfc7b8268,60.1295571470676
76969554,1680616346,swap,0.0,0.0815725122305581,0.003,0x79d899379844d35a1a1f5d51d3185dd821f44dc1,60.1295571470676
76972096,1680616974,swap,0.0,0.0032216986204515,0.002999999999999997,0x4a6d2a9f83090dafa131503c388eb3e541237a99,60.1295571470676
76972634,1680617109,swap,0.0,0.0172656385677992,0.003,0xf5951a9c7e71d5728a1d8229a6a62b822e40ae37,60.1295571470676
76976934,1680618172,swap,0.0,0.0147065968982297,0.003,0xcc29d64c285f22d3b55796803e201488dd666906,60.1295571470676
76978603,1680618586,swap,1.056637291738033,0.0,0.003,0xf5951a9c7e71d5728a1d8229a6a62b822e40ae37,60.1295571470676
76979465,1680618802,swap,0.0,0.0173859709184361,0.003,0xf5951a9c7e71d5728a1d8229a6a62b822e40ae37,60.1295571470676
76983979,1680619922,swap,0.0,0.000163435443479,0.003,0x1fbe7279da134c53fa521f5ee65891948e775e17,60.1295571470676
76987133,1680620707,swap,0.0,0.0511765080509743,0.003,0xd5102725cc00421854dd616a2d8769ce36017315,60.1295571470676
76987738,1680620854,swap,1.0627264553935478,0.0,0.003,0xf5951a9c7e71d5728a1d8229a6a62b822e40ae37,60.1295571470676
76989374,1680621259,swap,0.0,0.0147233448304497,0.003,0xf5951a9c7e71d5728a1d8229a6a62b822e40ae37,60.1295571470676
76994449,1680622521,swap,0.9,0.0,0.003,0xf5951a9c7e71d5728a1d8229a6a62b822e40ae37,60.1295571470676
77000372,1680623993,swap,0.0,0.0001635649484501,0.003,0x87def999d54ca189957c9e64f6780028b174eb73,60.1295571470676
77002386,1680624497,swap,4.991902525703331,0.0,0.003,0x79d899379844d35a1a1f5d51d3185dd821f44dc1,60.1295571470676
77017852,1680628357,swap,0.0,0.0112660224421492,0.003,0x19e900f9ee644b19c566cf4351d15e763768140e,60.1295571470676
77030963,1680631645,swap,3.060927178408931,0.0,0.003,0xbc1159fcaa1ac43e9a12d3f9e3fbe32b9a676701,60.1295571470676
77032846,1680632119,swap,0.0,0.0358985389535833,0.003,0xe6ccd784b83c955acdff7cbdb04274999654f2cc,60.1295571470676
77036143,1680632947,swap,0.0110453980536939,0.0,0.00299999999999993,0xae8ec0f2279440c23fa776696198679e4ddce0c7,60.1295571470676
77037634,1680633321,swap,0.0,0.0163274009782558,0.003,0x93a692fe5477902c3cf5f6997c1cf59a3712ced4,60.1295571470676
77038963,1680633655,swap,0.02,0.0,0.003,0x31af52540aaf41de1c18bfaad696c1ca2232d013,60.1295571470676
77041668,1680634337,swap,5.000171173811454,0.0,0.003,0x740d5718a79a8559feee8b00922f8cd773a81d84,60.1295571470676
77042604,1680634575,swap,0.0,0.0815741996194607,0.003,0x740d5718a79a8559feee8b00922f8cd773a81d84,60.1295571470676
77043277,1680634745,swap,0.0,0.0588297591444052,0.003,0x065510d9e4baf87e13d50be8d656c6cfe57ce1bf,60.1295571470676
77065327,1680640400,swap,1.1094727,0.0,0.003,0x5e27a2447b4f19064f0014d3de3bb0777f7b84c9,60.1295571470676
77075820,1680643073,swap,0.807355,0.0,0.003,0x17d2b1b51fb36ef6f8e397feee9e0c98ad8eab60,60.1295571470676
77085061,1680645450,swap,0.0,0.0181391690024746,0.0029999999999999988,0x5e27a2447b4f19064f0014d3de3bb0777f7b84c9,60.1295571470676
77089712,1680646679,swap,0.0,0.0131949140199195,0.003,0x17d2b1b51fb36ef6f8e397feee9e0c98ad8eab60,60.1295571470676
77098645,1680649060,swap,0.0,0.0264997559311403,0.003,0xe0c5c8c0247113a2af9932b5b6266ce1c45e2d72,60.1295571470676
77109607,1680651949,swap,0.0,0.0818927666373054,0.003,0x77ab4ebc6b9ca98f8036190d410d4d890a54f36d,60.1295571470676
77109622,1680651953,swap,0.0,0.0491575666589681,0.003,0xcd4a3c85010660e02b8aa57547d3255af6f95d46,60.1295571470676
77111006,1680652329,swap,4.974829731246658,0.0,0.003,0x740d5718a79a8559feee8b00922f8cd773a81d84,60.1295571470676
77111112,1680652358,swap,0.0,0.03277614020325,0.003,0x77ab4ebc6b9ca98f8036190d410d4d890a54f36d,60.1295571470676
77111123,1680652361,swap,0.0,0.0163630568010342,0.0029999999999999988,0xcd4a3c85010660e02b8aa57547d3255af6f95d46,60.1295571470676
77160313,1680664864,swap,0.0,0.004003212737776,0.002999999999999997,0x560a2edd994f2ba4883cdf8e0d164558d8c803ac,59.603060363506216
77169717,1680667221,swap,0.0,0.0116114287422924,0.0,0x1c4e90fc8bdade442aed58f8011db5a17a2e7199,59.603060363506216
77171933,1680667775,swap,0.0,0.0071932647630925,0.003,0x91942026918fd219c6b62f739c4dab80dd6673b6,59.603060363506216
77187135,1680671590,swap,0.0,0.0821249161320291,0.003,0x14af1e6e4dc1ef495af34fa9ba79529ff811d1e4,59.603060363506216
77200451,1680674922,swap,0.0,0.0411213803776025,0.003,0x4ba065b10d9f3e4960a53efa882a940fd3999a73,59.603060363506216
77212823,1680678008,swap,0.0,0.0079531315223945,0.0,0x353d1af0fa732f6230ff4ab0eb2a6a3dcf4c54f2,59.603060363506216
77214508,1680678427,swap,0.0,0.0711637050158008,0.003,0xbc1159fcaa1ac43e9a12d3f9e3fbe32b9a676701,59.603060363506216
77242666,1680685436,swap,0.0,0.0124492643837405,0.003,0xf5951a9c7e71d5728a1d8229a6a62b822e40ae37,59.603060363506216
77245099,1680686042,swap,0.0,0.0284571985456002,0.003,0x19e900f9ee644b19c566cf4351d15e763768140e,59.603060363506216
77249673,1680687176,swap,0.7545011599192614,0.0,0.0029999999999999988,0xf5951a9c7e71d5728a1d8229a6a62b822e40ae37,59.603060363506216
77257968,1680689233,swap,0.0,0.0124017856703894,0.0029999999999999988,0xd5102725cc00421854dd616a2d8769ce36017315,59.603060363506216
77258458,1680689356,swap,0.0,0.03651547400244,0.003,0xd5102725cc00421854dd616a2d8769ce36017315,59.603060363506216
77279183,1680694500,swap,0.0,0.0261950420123686,0.003,0xbc1159fcaa1ac43e9a12d3f9e3fbe32b9a676701,59.603060363506216
77279186,1680694501,swap,0.0,0.0013407691185775,0.0,0xe48fe6012f97b6a13c0ce5cef314caf66e972deb,59.603060363506216
77285832,1680696155,swap,0.0,0.0604398621479725,0.003,0x5e27a2447b4f19064f0014d3de3bb0777f7b84c9,59.603060363506216
77290902,1680697415,swap,3.6544944,0.0,0.003,0x5e27a2447b4f19064f0014d3de3bb0777f7b84c9,59.603060363506216
77300481,1680699788,swap,0.0,0.0165300827336416,0.003,0x4d7c214185408241ee8e34efa74d340b137c249e,59.603060363506216
77307035,1680701408,swap,0.0,0.0147319918207845,0.003,0xf5951a9c7e71d5728a1d8229a6a62b822e40ae37,59.603060363506216
77310948,1680702381,swap,0.2,0.0,0.003,0x7ea7c0100e4c87e8872e7ab5a8788779408a2b01,59.603060363506216
77313402,1680702989,swap,0.8909683586749712,0.0,0.003,0xf5951a9c7e71d5728a1d8229a6a62b822e40ae37,59.603060363506216
77316275,1680703705,swap,0.0,0.0033076538327653,0.002999999999999997,0x7ea7c0100e4c87e8872e7ab5a8788779408a2b01,59.603060363506216
77317071,1680703901,swap,3.560698642042289,0.0,0.003,0x065510d9e4baf87e13d50be8d656c6cfe57ce1bf,59.603060363506216
77317074,1680703901,swap,0.0,0.0826326622841495,0.003,0x740d5718a79a8559feee8b00922f8cd773a81d84,59.603060363506216
77317239,1680703943,swap,0.3890144579434657,0.0,0.003,0xa54263f7942d2d7524109bee45e4b9d725d42097,59.603060363506216
77335839,1680708562,swap,0.0,0.1159350670197712,0.003,0xd23a33c017871a69e4d3d65849d47da78715734b,58.95036591017143
77335843,1680708563,swap,0.0,3.6282780447837e-05,0.0,0x4b5ba19d44715f747f10f17fba8210e166e2fbb7,58.95036591017143
77335843,1680708563,swap,0.0,0.0022040866179645,0.0,0x98b69d0b81fb1966ebe0af76789425706e5afe7b,58.95036591017143
77335843,1680708563,swap,0.0,3.6282780447837e-05,0.0,0x4b5ba19d44715f747f10f17fba8210e166e2fbb7,58.95036591017143
77335843,1680708563,swap,0.0,0.0022040866179645,0.0,0x98b69d0b81fb1966ebe0af76789425706e5afe7b,58.95036591017143
77336226,1680708659,swap,0.0,0.0199069249335873,0.003,0x9d28930c91d33b93e2f7b6b5c25ca45565d35844,58.95036591017143
77366054,1680716121,swap,0.0,0.0600417108152647,0.003,0x326c6a320718cee380fcf4533332c1c912de35ec,58.9138526559923
77378458,1680719238,swap,0.0,0.008252594301407,0.003,0x9d28930c91d33b93e2f7b6b5c25ca45565d35844,58.9138526559923
77380467,1680719747,swap,0.0,0.0153754760663285,0.003,0x7da0f2b3a059e2d6a74e30539e11d5631568c8d9,58.9138526559923
77394066,1680723162,swap,0.0,0.0191860598909029,0.003,0x9d28930c91d33b93e2f7b6b5c25ca45565d35844,58.9138526559923
77395773,1680723596,swap,2.473531444725352,0.0,0.0029999999999999988,0x4ba065b10d9f3e4960a53efa882a940fd3999a73,58.9138526559923
77397930,1680724136,swap,0.9949801663849676,0.0,0.0029999999999999988,0x4d7c214185408241ee8e34efa74d340b137c249e,58.9138526559923
77402655,1680725335,swap,0.0098472174409548,0.0,0.0029999999999999498,0x87def999d54ca189957c9e64f6780028b174eb73,58.9138526559923
77411363,1680727565,swap,4.979564305031261,0.0,0.003,0x740d5718a79a8559feee8b00922f8cd773a81d84,58.9138526559923
77413612,1680728139,swap,5.8792254460215245,0.0,0.003,0xbc1159fcaa1ac43e9a12d3f9e3fbe32b9a676701,58.9138526559923
77413636,1680728145,swap,0.0,0.00992581214307,0.001,0xf87acaa7c2446ff1bd45827f55f7f75104ab8614,58.9138526559923
77415462,1680728608,swap,0.0,0.0339304388894095,0.001,0x740d5718a79a8559feee8b00922f8cd773a81d84,58.9138526559923
77416078,1680728763,swap,0.0,0.0041396849589179,0.001,0x740d5718a79a8559feee8b00922f8cd773a81d84,58.9138526559923
77417454,1680729120,swap,2.813061162809797,0.0,0.003,0x12792eb7331dcc0ea9a2e29a8e12e41fe1c22304,58.9138526559923
77417539,1680729141,swap,0.0,0.0082716273346907,0.001,0x740d5718a79a8559feee8b00922f8cd773a81d84,58.9138526559923
77417720,1680729189,swap,0.0,0.0373991479871325,0.001,0x740d5718a79a8559feee8b00922f8cd773a81d84,58.9138526559923
77427375,1680731704,swap,0.0,0.0331311048820414,0.003,0x4d7c214185408241ee8e34efa74d340b137c249e,58.9138526559923
77439068,1680734799,swap,0.4876449227485793,0.0,0.003,0x723549b747429dad1016dd8ebaf800580da5ad0c,58.9138526559923
77456893,1680739540,swap,0.0,0.0149145066492223,0.003,0xf5951a9c7e71d5728a1d8229a6a62b822e40ae37,58.9138526559923
77462794,1680741066,swap,0.9,0.0,0.003,0xf5951a9c7e71d5728a1d8229a6a62b822e40ae37,58.9138526559923
77469983,1680742913,swap,0.0,0.0147636786187181,0.003,0xf5951a9c7e71d5728a1d8229a6a62b822e40ae37,58.9138526559923
77475156,1680744240,swap,0.8909,0.0,0.003,0xf5951a9c7e71d5728a1d8229a6a62b822e40ae37,58.9138526559923
77477597,1680744856,swap,0.0,0.0960781355427872,0.003,0xe0c5c8c0247113a2af9932b5b6266ce1c45e2d72,58.9138526559923
77480356,1680745562,swap,0.4911683023688235,0.0,0.0029999999999999988,0x1e799c0ea1504d3d93f6777eca479335d8d5d636,58.9138526559923
77480490,1680745593,swap,0.0,0.0114166499926291,0.003,0x1e799c0ea1504d3d93f6777eca479335d8d5d636,58.9138526559923
77484529,1680746626,swap,2.8525084895266533,0.0,0.003,0x9d28930c91d33b93e2f7b6b5c25ca45565d35844,58.9138526559923
77486095,1680747021,swap,0.8866897816571861,0.0,0.003,0xcc29d64c285f22d3b55796803e201488dd666906,58.9138526559923
77493094,1680748796,swap,0.0,0.0147764393411271,0.003,0xf5951a9c7e71d5728a1d8229a6a62b822e40ae37,58.9138526559923
77497711,1680749966,swap,0.8909,0.0,0.003,0xf5951a9c7e71d5728a1d8229a6a62b822e40ae37,58.9138526559923
77499300,1680750368,swap,0.0,0.1001159513770731,0.003,0xd5102725cc00421854dd616a2d8769ce36017315,58.9138526559923
77523715,1680756533,swap,0.0,0.0537317316646638,0.003,0xbc1159fcaa1ac43e9a12d3f9e3fbe32b9a676701,58.9138526559923
77543976,1680761601,swap,0.0,0.0125667464873555,0.003,0xf5951a9c7e71d5728a1d8229a6a62b822e40ae37,58.9138526559923
77543999,1680761607,swap,0.5963165864075507,0.0,0.003,0xf87acaa7c2446ff1bd45827f55f7f75104ab8614,58.9138526559923
77550556,1680763242,swap,5.03638518494432,0.0,0.003,0x740d5718a79a8559feee8b00922f8cd773a81d84,58.9138526559923
77550801,1680763303,swap,0.0,0.083135334016908,0.003,0x740d5718a79a8559feee8b00922f8cd773a81d84,58.9138526559923
77551575,1680763498,swap,0.7551838693652143,0.0,0.003,0xf5951a9c7e71d5728a1d8229a6a62b822e40ae37,58.9138526559923
77555378,1680764442,swap,0.0,0.0032166767212426,0.0,0xf9107317b0ff77ed5b7adea15e50514a3564002b,58.9138526559923
77565635,1680766992,swap,0.0,0.0152277909266288,0.003,0xf5951a9c7e71d5728a1d8229a6a62b822e40ae37,58.9138526559923
77569552,1680767962,swap,0.915,0.0,0.003,0xf5951a9c7e71d5728a1d8229a6a62b822e40ae37,58.9138526559923
77576602,1680769708,swap,0.0,0.0499472220604921,0.003,0x79d899379844d35a1a1f5d51d3185dd821f44dc1,58.9138526559923
77578025,1680770060,swap,0.0,0.0125791382173097,0.003,0xf5951a9c7e71d5728a1d8229a6a62b822e40ae37,58.9138526559923
77578084,1680770074,swap,2.4824199420784128,0.0,0.003,0x1b2dab8062e1d7ea6d6bff01ae297fede19e3125,58.9138526559923
77583787,1680771486,swap,0.7557218998889129,0.0,0.0029999999999999988,0xf5951a9c7e71d5728a1d8229a6a62b822e40ae37,58.9138526559923
77587360,1680772375,swap,0.0,0.0123939855014146,0.003,0xf5951a9c7e71d5728a1d8229a6a62b822e40ae37,58.9138526559923
77592684,1680773695,swap,0.7446,0.0,0.003,0xf5951a9c7e71d5728a1d8229a6a62b822e40ae37,58.91705231672079
77593554,1680773914,swap,0.0,0.0147313638530642,0.003,0xf5951a9c7e71d5728a1d8229a6a62b822e40ae37,58.91705231672079
77599121,1680775292,swap,0.885,0.0,0.003,0xf5951a9c7e71d5728a1d8229a6a62b822e40ae37,58.91705231672079
77601464,1680775874,swap,0.26,0.0,0.003,0x7ea7c0100e4c87e8872e7ab5a8788779408a2b01,58.91705231672079
77614767,1680779169,swap,0.0,0.0166443117722614,0.003,0x2dc03fe79f30c9633b9185ed723de1b02b5d72d2,58.99294368948067
77618713,1680780145,swap,0.0,0.0043269049062299,0.002999999999999996,0x7ea7c0100e4c87e8872e7ab5a8788779408a2b01,58.99294368948067
77627975,1680782442,swap,0.0,0.0010645552108816,0.0,0x1220d8c528afa28165a1f065b3749e717db98a2e,58.99312169213356
77628021,1680782454,swap,0.0,0.0120726369817501,0.003,0xf5951a9c7e71d5728a1d8229a6a62b822e40ae37,58.99312169213356
77634612,1680784091,swap,0.725,0.0,0.003,0xf5951a9c7e71d5728a1d8229a6a62b822e40ae37,58.99312169213356
77644702,1680786595,swap,0.7242,0.0,0.003,0xf5951a9c7e71d5728a1d8229a6a62b822e40ae37,58.99312169213356
77646969,1680787157,swap,0.0,0.1166717977551954,0.003,0x065510d9e4baf87e13d50be8d656c6cfe57ce1bf,58.99312169213356
77651998,1680788405,swap,0.0,0.0120559526739012,0.003,0xf5951a9c7e71d5728a1d8229a6a62b822e40ae37,58.99312169213356
77652455,1680788520,swap,2.993558214780952,0.0,0.003,0x79d899379844d35a1a1f5d51d3185dd821f44dc1,58.99312169213356
77652559,1680788546,swap,0.0,0.0500547647444816,0.003,0x79d899379844d35a1a1f5d51d3185dd821f44dc1,58.99312169213356
77653450,1680788764,swap,0.22453481,0.0,0.003,0x7ea7c0100e4c87e8872e7ab5a8788779408a2b01,58.99312169213356
77659780,1680790332,swap,6.954386656947739,0.0,0.003,0xd23a33c017871a69e4d3d65849d47da78715734b,58.99312169213356
77673105,1680793654,swap,0.0,0.0624768562648796,0.003,0x4ba065b10d9f3e4960a53efa882a940fd3999a73,58.99312169213356
77687296,1680797181,swap,0.0098026984898096,0.0,0.0029999999999999988,0x1fbe7279da134c53fa521f5ee65891948e775e17,58.99312169213356
77692499,1680798483,swap,0.6,0.0,0.003,0xb5dc07e23308ec663e743b1196f5a5569e4e0555,58.99312169213356
77704146,1680801386,swap,0.0,0.0625524611600275,0.003,0x4ba065b10d9f3e4960a53efa882a940fd3999a73,58.99312169213356
77704706,1680801527,swap,0.0,0.0835440415076517,0.003,0x4ba065b10d9f3e4960a53efa882a940fd3999a73,58.99312169213356
77704887,1680801573,swap,2.994553576399336,0.0,0.003,0x79d899379844d35a1a1f5d51d3185dd821f44dc1,58.99312169213356
77704964,1680801592,swap,0.0,0.0501458558517295,0.003,0x79d899379844d35a1a1f5d51d3185dd821f44dc1,58.99312169213356
77715261,1680804176,swap,4.975505466159852,0.0,0.003,0x740d5718a79a8559feee8b00922f8cd773a81d84,58.99312169213356
77715389,1680804209,swap,0.0,0.0668231158515462,0.003,0x740d5718a79a8559feee8b00922f8cd773a81d84,58.99312169213356
77717774,1680804810,swap,0.0,0.0037483493308301,0.0029999999999999988,0x7ea7c0100e4c87e8872e7ab5a8788779408a2b01,58.99312169213356
77720077,1680805396,swap,0.0,0.1255824753634368,0.003,0x4ba065b10d9f3e4960a53efa882a940fd3999a73,58.99312169213356
77722783,1680806078,swap,0.0,0.050334915942929,0.003,0xd31d839a569caa378b94e78fb2ea050ca2c2239b,58.99312169213356
77723780,1680806328,swap,0.0,0.0186387137925766,0.003,0x7da0f2b3a059e2d6a74e30539e11d5631568c8d9,58.99312169213356
77727102,1680807165,swap,0.0,0.1261471427507504,0.003,0x4ba065b10d9f3e4960a53efa882a940fd3999a73,58.53016384604473
77727415,1680807244,swap,3.19192663142574,0.0,0.003,0xbc1159fcaa1ac43e9a12d3f9e3fbe32b9a676701,58.53016384604473
77727583,1680807288,swap,3.975125672210417,0.0,0.003,0x740d5718a79a8559feee8b00922f8cd773a81d84,58.53016384604473
77727938,1680807378,swap,0.0,0.0706063956599709,0.003,0x740d5718a79a8559feee8b00922f8cd773a81d84,58.1402141132624
77730244,1680807966,swap,0.0,0.0100959953129631,0.0028000000000000004,0xf87acaa7c2446ff1bd45827f55f7f75104ab8614,57.75427127272546
77730435,1680808015,swap,0.0,0.1686123486479549,0.003,0xd23a33c017871a69e4d3d65849d47da78715734b,57.75427127272546
77733180,1680808724,swap,0.0,0.0291517615387813,0.002799999999999999,0x19e900f9ee644b19c566cf4351d15e763768140e,57.36868277725501
77735946,1680809439,swap,0.0,0.1693807077034999,0.002799999999999999,0xd23a33c017871a69e4d3d65849d47da78715734b,56.95482315327625
77739961,1680810468,swap,0.0,0.018189380513944,0.002799999999999999,0x19e900f9ee644b19c566cf4351d15e763768140e,56.95482315327625
77756928,1680814816,swap,0.0,0.0484699133186278,0.0,0x521dfef993607b292831e1dd01e0af39f3457d9d,56.67913471635389
77758271,1680815156,swap,7.553127206387786,0.0,0.003,0x8adc99e70efec36665f21fb4768f881a1f3037a7,56.67913471635389
77758732,1680815274,swap,0.9823219118422788,0.0,0.0029999999999999988,0x2dc03fe79f30c9633b9185ed723de1b02b5d72d2,56.67913471635389
77760650,1680815760,swap,0.0,0.0338943903455113,0.002799999999999999,0xc7261ad2a066c4303f8ce8ee0203e1a452aeac30,56.67913471635389
77765492,1680817005,swap,13.611115958879664,0.0,0.003,0x4ba065b10d9f3e4960a53efa882a940fd3999a73,56.67913471635389
77765549,1680817021,swap,0.0,0.2325061611355462,0.002799999999999999,0x4ba065b10d9f3e4960a53efa882a940fd3999a73,56.67913471635389
77766815,1680817353,swap,0.0,0.0508937263640957,0.002799999999999999,0xcf8f67a8784dbd02f55ce036014f49ecb0e8a36b,56.67913471635389
77774321,1680819326,swap,4.162930085017856,0.0,0.003,0x740d5718a79a8559feee8b00922f8cd773a81d84,56.67913471635389
77774436,1680819358,swap,0.0,0.0678408322211687,0.002799999999999999,0x740d5718a79a8559feee8b00922f8cd773a81d84,56.67913471635389
77781037,1680821138,swap,10.926276915489163,0.0,0.003,0x4ba065b10d9f3e4960a53efa882a940fd3999a73,56.67913471635389
